apartment_id,bus_stop_id,distance_miles,time_min
0,22604,2.656989821914574,58.38333333333333
0,22605,2.47679172828613,54.416666666666664
0,22606,2.3425752171697716,51.55
0,22496,5.246871388270969,116.73333333333333
0,22359,5.295959834466303,117.73333333333333
0,22344,5.603539339107957,124.25
0,22358,5.591111884374961,124.05
0,22011,2.719748468316204,60.95
0,22012,2.727204941156002,61.11666666666667
0,22602,2.4165185728310985,53.13333333333333
0,22601,2.2599326431953473,49.733333333333334
0,22603,2.5693762660469512,56.5
0,22217,0.7338412019834218,15.866666666666667
0,22216,0.8543875128934844,18.616666666666667
0,22608,1.9063715560416072,42.11666666666667
0,22286,1.7479215081959065,38.35
0,22287,1.7578634719823034,38.88333333333333
0,22168,2.34754619906297,51.53333333333333
0,22169,2.374265226738912,52.11666666666667
0,22239,1.9287409745610002,42.233333333333334
0,22361,2.1207451501857904,46.416666666666664
0,22240,2.1406290777585846,47.15
0,22000,2.512209974275169,55.11666666666667
0,22001,2.4997825195421726,54.81666666666667
0,22233,2.2170579243665105,49.766666666666666
0,22101,2.0424521853679147,45.9
0,22099,1.8162725092273853,40.96666666666667
0,22371,1.8485838915331751,41.65
0,22100,1.8572831098462725,41.766666666666666
0,22372,1.8771670374190663,42.38333333333333
0,22032,2.6743882585407683,59.7
0,22033,2.6992431680067606,60.233333333333334
0,22325,2.549492338474157,56.833333333333336
0,22607,2.010762175798775,44.31666666666667
0,22175,1.559645568991015,34.516666666666666
0,22176,1.6205400971826962,35.55
0,22204,0.9786620602234457,22.216666666666665
0,22203,0.9755551965401966,22.616666666666667
0,22205,1.1793654541613332,26.7
0,22226,1.659065206854984,36.53333333333333
0,22227,1.5385188959449216,33.9
0,22228,1.5068288863757815,33.25
0,22206,1.1824723178445824,26.6
0,22254,4.070612797792884,91.06666666666666
0,22297,3.6319236457181208,81.15
0,22174,3.895385686057639,86.91666666666667
0,22043,3.8897933314277906,86.91666666666667
0,22042,3.7127021014825954,83.11666666666666
0,22088,2.7290690593659512,61.36666666666667
0,22091,2.875091652478656,64.46666666666667
0,22087,2.4941901649123244,56.25
0,22244,4.594430014788672,102.78333333333333
0,22243,4.484447040401656,99.88333333333334
0,22059,4.914436974163322,109.03333333333333
0,22060,4.901388146693676,109.03333333333333
0,22272,2.044937676314514,45.31666666666667
0,22274,2.095890240719798,46.43333333333333
0,22273,2.0921620042998996,46.36666666666667
0,22167,2.0654429766239577,45.78333333333333
0,22081,3.165272720494116,70.98333333333333
0,22375,2.806740651447177,63.56666666666667
0,22374,2.8993251892079983,65.9
0,22249,2.826003206283321,63.93333333333333
0,22250,2.92666558962059,66.15
0,22261,2.7924490785042315,63.56666666666667
0,22294,2.8247604608100216,63.88333333333333
0,22376,2.823517715336722,64.6
0,22144,0.8798637950961264,20.2
0,22314,1.283134701181851,28.0
0,22148,1.2949407831781974,28.283333333333335
0,22163,1.5913355785601553,34.88333333333333
0,22164,1.5913355785601553,34.8
0,22161,1.4490412218673494,31.683333333333334
0,22162,1.4509053400772989,31.6
0,22145,1.0395565884151268,23.966666666666665
0,22165,1.7870679906048443,39.65
0,22166,1.7765046540817977,39.38333333333333
0,22283,3.620117563721774,81.03333333333333
0,22260,2.4848695738625772,56.916666666666664
0,22044,2.9763754085525744,66.71666666666667
0,22280,2.6352417761318305,59.166666666666664
0,22094,2.7203698410528543,61.15
0,22092,2.238805970149254,50.666666666666664
0,22040,3.490250661761965,77.71666666666667
0,22039,3.44178358830328,76.45
0,22357,2.5675121478370015,57.916666666666664
0,22106,2.3295263897001255,53.516666666666666
0,22193,0.7015298196776318,15.616666666666667
0,22318,3.738178383685238,83.11666666666666
0,22242,2.876334397951956,63.81666666666667
0,22004,2.8576932158524615,63.25
0,22008,2.086569649670051,46.2
0,22316,1.1787440814246835,25.75
0,22021,2.084084158723452,46.15
0,22229,1.714367380416817,37.68333333333333
0,22225,1.1743944722681348,25.483333333333334
0,22177,1.2936980377048977,28.45
0,22178,1.3682627661028746,29.766666666666666
0,22498,5.480507537251296,121.6
0,22257,2.1499496688083313,47.28333333333333
0,22256,2.1412504504952343,47.1
0,22258,2.117016913765892,46.583333333333336
0,22292,0.9482147961276052,20.533333333333335
0,22185,0.9227385139249631,20.116666666666667
0,22138,0.44366013396796206,10.366666666666667
0,22140,0.5871972361340674,13.7
0,22141,0.5809835087675693,13.433333333333334
0,22188,0.6381498005393516,13.883333333333333
0,22142,0.7158213926205774,16.583333333333332
0,22143,0.6959374650477836,16.05
0,22187,0.6108094001267601,13.133333333333333
0,22189,0.7369480656666708,16.083333333333332
0,22190,0.774851802602309,16.75
0,22195,0.48218524364025006,10.716666666666667
0,22192,0.5579927175115265,12.4
0,22139,0.48964171648004773,11.533333333333333
0,22191,0.572284290454472,12.866666666666667
0,22230,1.2011134999440765,26.266666666666666
0,22186,0.5915468452906161,12.866666666666667
0,22179,1.2079486000472244,26.25
0,22082,3.038512682217555,68.33333333333333
0,22304,1.6093553879229996,35.38333333333333
0,22085,3.0764164191531935,68.86666666666666
0,22150,0.9575353871773522,20.933333333333334
0,22149,1.0289932518920801,22.483333333333334
0,22182,1.1277915170193993,24.466666666666665
0,22181,1.225347036673419,26.683333333333334
0,22289,1.5931996967701045,35.016666666666666
0,22288,1.5838791057203574,34.78333333333333
1,22124,0.8108914213279979,17.783333333333335
1,22123,0.7997067120683014,17.533333333333335
1,22125,0.6648688282152933,14.583333333333334
1,22114,1.0414207066250762,22.85
1,22146,0.5990033181304137,13.25
1,22147,0.5586140902481763,12.3
1,22002,1.9480035293971443,43.4
1,22003,1.977829420756335,43.9
1,22305,2.0480445399977634,45.333333333333336
1,22005,1.7982526998645407,39.983333333333334
1,22007,1.9306050927709497,42.56666666666667
1,22009,1.9461394111871948,42.88333333333333
1,22282,3.951309232356121,86.63333333333334
1,22326,3.405743969577591,74.7
1,22015,1.729901698833062,38.35
1,22017,1.8342923185902296,40.43333333333333
1,22031,2.1605130053313784,47.55
1,22030,2.1313084867088374,46.88333333333333
1,22073,2.9117526439409946,64.18333333333334
1,22072,2.7651086780916403,61.28333333333333
1,22025,1.6311034337057428,36.016666666666666
1,22026,1.6006561696099022,35.2
1,22078,2.182882423850771,47.78333333333333
1,22028,1.816893881964035,40.166666666666664
1,22029,1.9150707743547044,42.333333333333336
1,22069,3.2025550846931043,70.8
1,22234,2.9502777536132827,65.23333333333333
1,22076,2.3525171809561685,51.65
1,22077,2.3487889445362695,51.4
1,22075,2.4612574098698845,54.85
1,22074,2.4724421191295813,54.916666666666664
1,22071,2.9372289261436366,64.63333333333334
1,22238,3.050940136950551,67.08333333333333
1,22237,3.0857370102029407,68.16666666666667
1,22068,3.2839549131942287,72.05
1,22070,3.2298954851056956,71.18333333333334
1,22319,1.9567027477102417,43.05
1,22317,1.9790721662296347,43.38333333333333
1,22300,3.3007319770837737,72.73333333333333
1,22102,2.095890240719798,45.96666666666667
1,22103,2.036238458001417,44.666666666666664
1,22121,1.3390582474803336,29.416666666666668
1,22120,1.302397256017995,28.566666666666666
1,22119,1.4906731952228864,33.05
1,22118,1.4931586861694857,33.06666666666667
1,22111,1.6056271515031006,35.2
1,22110,1.6000347968732525,35.083333333333336
1,22105,1.8628754644761207,40.88333333333333
1,22104,1.8063305454409884,39.583333333333336
1,22184,0.9482147961276052,20.783333333333335
1,22293,3.218710775845999,70.71666666666667
1,22299,3.6449724731877664,80.25
1,22067,3.3262082592864157,73.65
1,22973,3.2789839313010303,72.31666666666666
1,22235,3.5871848086793348,79.26666666666667
1,22236,3.4038798513676416,75.03333333333333
1,22291,3.0888438738861894,67.98333333333333
1,22290,3.093193483042738,68.4
1,22066,3.7294791653721404,82.36666666666666
1,22065,3.7524699566281834,82.51666666666667
1,22132,0.26967576770601615,6.9
1,22135,0.2908024407521096,7.1
1,22134,0.2839673406489617,7.15
1,22133,0.4380677793381138,10.55
1,22137,0.4840493618501995,11.3
1,22136,0.49212720742664695,11.75
1,22365,0.28334596791231187,7.25
1,22129,1.0252650154721812,23.483333333333334
1,22128,1.4036810120919134,31.383333333333333
1,22301,0.7518610113462663,16.533333333333335
1,22302,0.7605602296593635,16.583333333333332
1,22157,0.5014477984763941,11.066666666666666
1,22158,0.5281668261523358,11.516666666666667
1,22131,0.31503597748145207,8.1
1,22154,0.07580747387127643,1.8166666666666667
1,22155,0.09444865597077064,2.1
1,22160,0.9003690954055701,19.816666666666666
1,22159,0.8730286949929785,19.15
1,22130,0.6145376365466589,14.65
1,22153,0.23177203077037792,5.3
1,22156,0.2771322405458138,6.116666666666666
1,22494,1.8951868467819106,41.666666666666664
1,22224,1.8982937104651598,41.95
1,22209,1.8728174282625176,41.2
1,22210,1.86536095542272,41.166666666666664
1,22495,1.7646985720854513,38.9
1,22207,2.0175972759019225,44.36666666666667
1,22208,2.0057911939055764,44.31666666666667
1,22212,1.714367380416817,37.766666666666666
1,22211,1.7019399256838208,37.666666666666664
1,22223,1.791417599761393,39.583333333333336
1,22221,1.508071631849081,33.016666666666666
1,22220,1.2359103731964658,27.083333333333332
1,22014,1.6062485242397506,35.833333333333336
1,22013,1.6199187244460462,35.96666666666667
1,22022,1.4707892676500927,32.333333333333336
1,22024,1.2837560739185008,28.183333333333334
1,22023,1.3322231473771857,29.316666666666666
1,22006,1.8976723377285099,42.083333333333336
1,22126,0.6300719549629041,14.45
1,22061,4.499981358817901,99.26666666666667
1,22352,4.499981358817901,99.4
1,22079,2.8806840071085045,64.35
1,22201,1.2042203636273257,27.6
1,22098,1.2589011644525085,28.133333333333333
1,22097,1.2042203636273257,27.233333333333334
1,22199,0.807163184908099,18.883333333333333
1,22245,3.354170032435657,74.55
1,22096,1.6043844060298011,35.6
1,22362,1.7149887531534667,38.983333333333334
1,22198,0.8519020219468851,19.35
1,22200,0.9264667503448619,21.533333333333335
1,22197,0.46354406154075584,10.666666666666666
1,22196,0.4778356344837014,11.316666666666666
1,22202,1.4080306212484621,32.55
1,22364,2.386071308735258,52.95
1,22363,2.3587309083226664,52.68333333333333
1,22037,2.826624579019971,62.7
1,22036,2.778157505561286,61.916666666666664
1,22048,3.7804317297774244,83.38333333333334
1,22497,4.56708961437608,100.56666666666666
1,22063,4.564604123429481,100.65
1,22056,4.024631215280799,88.53333333333333
1,22055,4.0109610150745025,88.13333333333334
1,22045,3.052182882423851,67.16666666666667
1,22054,3.8587246945953,84.9
1,22053,3.8450544943890046,84.46666666666667
1,22172,4.37322132054134,96.41666666666667
1,22064,4.4279021213665235,97.63333333333334
1,22051,3.6934395466464514,81.55
1,22052,3.640622864031218,80.08333333333333
1,22035,2.6097654939291886,58.03333333333333
1,22034,2.6333776579218813,58.733333333333334
1,22343,4.938670510892664,108.65
1,22058,4.225955981955336,92.86666666666666
1,22057,4.187430872283048,92.06666666666666
1,22041,2.9856959996023216,66.2
1,22038,2.923558725937341,65.01666666666667
1,22194,0.2758894950725142,6.05
1,22296,2.910509898467695,63.85
1,22295,2.8322169336498195,62.983333333333334
1,22255,3.643729727714467,80.6
1,22047,3.6890899374899027,81.3
1,22046,3.5629512719499923,78.8
1,22281,2.2369418519393043,49.35
1,22062,4.690742788969391,103.5
1,22116,1.1874432997377808,26.183333333333334
1,22115,1.1197136714429519,24.583333333333332
1,22027,1.6255110790758946,35.88333333333333
1,22010,1.652851479488486,36.333333333333336
1,22122,1.4732747585966919,32.333333333333336
1,22117,1.4390992580809525,31.733333333333334
1,22112,0.9351659686579592,20.733333333333334
1,22113,0.9115538046652666,20.033333333333335
1,22313,0.9444865597077063,21.05
1,22312,1.1532677992220415,26.25
1,22127,1.2924552922315982,29.083333333333332
1,22604,2.2586898977220478,50.2
1,22605,2.078491804093604,46.233333333333334
1,22606,1.9442752929772453,43.36666666666667
1,22496,4.710626716542185,103.93333333333334
1,22359,4.76033653547417,104.95
1,22344,5.0672946673791746,111.45
1,22358,5.054867212646178,111.26666666666667
1,22011,2.0952688679831484,46.15
1,22012,2.1027253408229463,46.3
1,22602,2.0269178669516696,45.15
1,22601,1.8703319373159184,41.75
1,22603,2.1797755601675224,48.516666666666666
1,22217,1.173773099531485,25.766666666666666
1,22216,1.4378565126076528,31.7
1,22608,1.489430449749587,33.13333333333333
1,22286,2.0815986677768525,46.016666666666666
1,22287,2.086569649670051,46.45
1,22168,1.89705096499186,41.78333333333333
1,22169,1.9243913654044515,42.36666666666667
1,22239,1.5391402686815714,34.25
1,22361,1.7317658170430115,38.43333333333333
1,22240,1.762213081138852,39.416666666666664
1,22000,1.9548386295002922,43.21666666666667
1,22001,1.955460002236942,43.18333333333333
1,22233,1.6814346253743773,36.96666666666667
1,22101,1.5062075136391317,33.1
1,22099,1.2806492102352518,28.166666666666668
1,22371,1.3129605925410417,28.866666666666667
1,22100,1.3210384381174893,28.983333333333334
1,22372,1.3415437384269329,29.6
1,22032,2.071035331253806,45.55
1,22033,2.0952688679831484,46.06666666666667
1,22325,1.945518038450545,42.68333333333333
1,22607,1.6155691152894975,35.88333333333333
1,22175,1.1172281804963526,25.083333333333332
1,22176,1.2265897821467187,27.45
1,22204,1.669628543378031,38.35
1,22203,1.6665216796947817,38.75
1,22205,1.8703319373159184,42.833333333333336
1,22226,2.3096424621273317,51.016666666666666
1,22227,2.189096151217269,48.38333333333333
1,22228,2.157406141648129,47.733333333333334
1,22206,1.8728174282625176,42.733333333333334
1,22254,3.467259870505922,76.9
1,22297,3.0285707184311583,67.0
1,22174,3.2920327587706764,72.75
1,22043,3.2858190314041784,72.76666666666667
1,22042,3.109349174195633,68.95
1,22088,2.192824387637168,48.583333333333336
1,22091,2.3388469807498726,51.68333333333333
1,22087,1.9579454931835412,43.46666666666667
1,22244,4.058185343059888,90.0
1,22243,3.9482023686728724,87.1
1,22059,4.378192302434538,96.25
1,22060,4.365143474964893,96.25
1,22272,1.4937800589061354,33.0
1,22274,1.5447326233114196,34.11666666666667
1,22273,1.5410043868915209,34.05
1,22167,1.5142853592155792,33.46666666666667
1,22081,2.6290280487653326,58.2
1,22375,2.270495979718394,50.78333333333333
1,22374,2.363701890215865,53.1
1,22249,2.289758534554538,51.15
1,22250,2.3910422906284565,53.36666666666667
1,22261,2.256825779512098,50.78333333333333
1,22294,2.2885157890812384,51.1
1,22376,2.287273043607939,51.81666666666667
1,22144,1.0078665788459866,23.0
1,22314,0.5803621360309196,12.8
1,22148,0.5934109635005654,13.116666666666667
1,22163,0.9078255682453678,19.933333333333334
1,22164,0.9382728323412083,20.566666666666666
1,22161,0.7481327749263673,16.516666666666666
1,22162,0.7910074937552041,17.383333333333333
1,22145,0.5033119166863435,11.183333333333334
1,22165,1.199870754470777,26.25
1,22166,1.2110554637304733,26.516666666666666
1,22283,3.0844942647296407,68.23333333333333
1,22260,1.9492462748704438,44.11666666666667
1,22044,2.440752109560441,53.916666666666664
1,22280,2.0989971044030473,46.36666666666667
1,22094,2.1841251693240706,48.36666666666667
1,22092,1.7031826711571203,37.88333333333333
1,22040,2.8868977344750024,63.55
1,22039,2.8378092882796677,62.3
1,22357,2.031888848844868,45.11666666666667
1,22106,1.7939030907079923,40.733333333333334
1,22193,0.26905439496936634,5.866666666666666
1,22318,3.1342040836616256,68.95
1,22242,2.1953098785837675,48.53333333333333
1,22004,2.1853679147973706,48.416666666666664
1,22008,1.537276150471622,33.983333333333334
1,22316,1.5994134241366027,35.9
1,22021,1.5428685051014703,33.733333333333334
1,22229,2.4084407272546513,53.6
1,22225,1.595063814980054,35.65
1,22177,1.1153640622864032,24.95
1,22178,1.1886860452110803,26.35
1,22498,4.944884238259163,108.81666666666666
1,22257,1.6994544347372216,37.53333333333333
1,22256,1.6913765891607742,37.35
1,22258,1.6671430524314317,36.833333333333336
1,22292,0.9357873413946091,20.516666666666666
1,22185,0.9376514596045584,20.383333333333333
1,22138,0.572284290454472,13.4
1,22140,0.7158213926205774,16.5
1,22141,0.7096076652540794,16.466666666666665
1,22188,0.6953160923111338,15.2
1,22142,0.8444455491070875,19.366666666666667
1,22143,0.8245616215342936,19.083333333333332
1,22187,0.6679756918985423,14.766666666666667
1,22189,0.794114357438453,17.416666666666668
1,22190,0.8313967216374415,18.383333333333333
1,22195,0.4616799433308064,10.233333333333333
1,22192,0.47907837995700103,10.633333333333333
1,22139,0.6182658729665578,14.333333333333334
1,22191,0.49336995289994656,10.766666666666667
1,22230,1.0339642337852786,22.616666666666667
1,22186,0.6164017547566083,13.383333333333333
1,22179,1.0662756160910685,23.35
1,22082,2.5028893832254218,55.55
1,22304,1.942411174767296,43.016666666666666
1,22085,2.5401717474244103,56.06666666666667
1,22150,0.29763754085525745,6.7
1,22149,0.369716778306635,8.2
1,22182,1.1153640622864032,24.483333333333334
1,22181,1.0842954254539128,23.783333333333335
1,22289,1.9256341108777513,42.65
1,22288,1.9163135198280041,42.45
2,22124,0.9270881230815117,20.533333333333335
2,22123,0.9159034138218152,20.266666666666666
2,22125,0.9252240048715623,20.283333333333335
2,22114,0.9693414691736986,21.366666666666667
2,22146,0.8593584947866828,18.95
2,22147,0.8407173126871886,18.45
2,22002,2.0436949308412147,45.65
2,22003,2.074142194937055,46.15
2,22305,2.31647756223048,51.95
2,22005,1.8939441013086111,42.233333333333334
2,22007,1.9635378478133894,43.65
2,22009,1.9473821566604945,43.25
2,22282,3.7474989747349845,82.43333333333334
2,22326,3.2317596033156453,71.66666666666667
2,22015,1.8262144730137821,40.6
2,22017,1.8821380193122648,41.81666666666667
2,22031,2.0405880671579655,45.06666666666667
2,22030,2.0113835485354246,44.4
2,22073,2.707942386319858,60.0
2,22072,2.6451837399182274,58.8
2,22025,1.726794835149813,38.266666666666666
2,22026,1.6963475710539726,37.45
2,22078,2.0629574856773587,45.3
2,22028,1.7062895348403695,37.916666666666664
2,22029,1.804466427231039,40.05
2,22069,2.9987448270719677,66.61666666666666
2,22234,2.7470888687287958,61.05
2,22076,2.2325922427827556,49.166666666666664
2,22077,2.228864006362857,48.9
2,22075,2.341332471696472,52.35
2,22074,2.3525171809561685,52.43333333333333
2,22071,2.7334186685225,60.45
2,22238,2.847129879329415,62.9
2,22237,2.8825481253184537,63.983333333333334
2,22068,3.080144655573092,67.86666666666666
2,22070,3.026085227484559,67.0
2,22319,1.8367778095368288,40.56666666666667
2,22317,1.8591472280562218,40.9
2,22300,3.096921719462637,68.55
2,22102,1.9759653025463855,43.483333333333334
2,22103,1.9163135198280041,42.18333333333333
2,22121,1.4347496489244038,31.666666666666668
2,22120,1.398710030198715,30.816666666666666
2,22119,1.3788261026259212,30.583333333333332
2,22118,1.3813115935725204,30.6
2,22111,1.485702213329688,32.71666666666667
2,22110,1.4801098586998398,32.6
2,22105,1.742950526302708,38.4
2,22104,1.6864056072675757,37.1
2,22184,1.2166478183603218,27.45
2,22293,3.0149005182248625,66.53333333333333
2,22299,3.44116221556663,76.06666666666666
2,22067,3.122398001665279,69.45
2,22973,3.0757950464165438,68.13333333333334
2,22235,3.383374551058198,75.08333333333333
2,22236,3.200069593746505,70.85
2,22291,2.8924900891048506,64.58333333333333
2,22290,2.8893832254216014,64.21666666666667
2,22066,3.5256689077510037,78.18333333333334
2,22065,3.5486596990070467,78.33333333333333
2,22132,0.09072041955087179,2.1333333333333333
2,22135,0.18081946636509377,4.633333333333334
2,22134,0.1739843662619459,4.7
2,22133,0.07518610113462662,1.7666666666666666
2,22137,0.37344501472653385,8.833333333333334
2,22136,0.3815228603029814,9.283333333333333
2,22365,0.15410043868915207,3.8666666666666667
2,22129,0.8904271316191731,19.666666666666668
2,22128,1.1277915170193993,24.5
2,22301,1.0202940335789827,22.95
2,22302,1.0283718791554302,23.233333333333334
2,22157,0.7698808207091106,17.5
2,22158,0.7965998483850523,18.166666666666668
2,22131,0.18019809362844397,4.15
2,22154,0.3007444045385065,7.25
2,22155,0.36288167820348716,8.8
2,22160,1.1688021176382866,26.233333333333334
2,22159,1.1414617172256951,25.766666666666666
2,22130,0.48032112543030064,10.7
2,22153,0.5002050530030945,11.666666666666666
2,22156,0.5455652627785303,12.766666666666667
2,22494,2.1083176954527945,47.21666666666667
2,22224,2.1120459318726934,47.483333333333334
2,22209,2.0859482769334012,46.733333333333334
2,22210,2.078491804093604,46.71666666666667
2,22495,1.977829420756335,44.43333333333333
2,22207,2.112667304609343,48.65
2,22208,2.1244733866056893,49.06666666666667
2,22212,1.9281196018243505,43.31666666666667
2,22211,1.9150707743547044,43.2
2,22223,2.0051698211689266,45.11666666666667
2,22221,1.7212024805199648,38.56666666666667
2,22220,1.4490412218673494,32.63333333333333
2,22014,1.7019399256838208,38.083333333333336
2,22013,1.7156101258901166,38.21666666666667
2,22022,1.5664806690941628,34.583333333333336
2,22024,1.379447475362571,30.433333333333334
2,22023,1.4285359215579059,31.566666666666666
2,22006,1.9933637391725803,44.31666666666667
2,22126,0.347347359787242,7.716666666666667
2,22061,4.296792473933414,95.08333333333333
2,22352,4.296171101196764,95.21666666666667
2,22079,2.6700386493842196,60.416666666666664
2,22201,1.2557943007692596,29.383333333333333
2,22098,1.058197770514621,23.916666666666668
2,22097,0.9867399057998931,22.016666666666666
2,22199,0.8475524127903364,19.8
2,22245,3.137932320081524,70.16666666666667
2,22096,1.3974672847254155,31.3
2,22362,1.4962655498527346,33.9
2,22198,0.9034759590888191,21.133333333333333
2,22200,0.9662346054904496,22.466666666666665
2,22197,0.5350019262554836,13.133333333333333
2,22196,0.5163607441559894,12.15
2,22202,1.459604558390396,34.333333333333336
