apartment_id,grocery_store_id,distance_miles,time_min
10,5,8.290976425118371,12.316666666666666
10,6,2.3276622714901762,7.85
10,7,2.051772776417662,7.35
10,8,2.237563224675954,8.283333333333333
10,9,2.312127953073931,7.683333333333334
10,10,4.039544160960394,10.033333333333333
10,11,4.801968508829707,12.9
10,12,1.665900306958132,5.766666666666667
10,13,3.5461742080604473,11.466666666666667
10,14,3.348577677805809,10.816666666666666
10,15,0.7251419836703246,4.066666666666666
10,16,0.33305578684429643,3.05
10,17,4.585730796475574,11.916666666666666
10,18,0.5834689997141685,3.5833333333333335
10,19,1.2918339194949484,5.783333333333333
10,20,2.312127953073931,7.683333333333334
10,21,20.927212397628843,23.833333333333332
10,22,10.83984739085588,13.766666666666667
11,0,2.9819677631824226,8.833333333333334
11,1,2.911131271204345,9.116666666666667
11,2,2.589260193619745,7.733333333333333
11,3,2.778778878297936,8.616666666666667
11,4,2.6526402127580253,7.95
11,5,0.9724483328569477,4.083333333333333
11,6,2.663203549281072,7.9
11,7,3.02297836380131,9.2
11,8,2.717884350106255,8.55
11,9,8.29719015248487,14.333333333333334
11,10,1.3297376564305865,5.35
11,11,0.7096076652540794,3.9166666666666665
11,12,3.6779052282302063,9.566666666666666
11,13,1.5385188959449216,4.4
11,14,1.742950526302708,6.033333333333333
11,15,7.890812382715897,12.516666666666667
11,16,5.08158624032212,13.933333333333334
11,17,1.3775833571526217,6.15
11,18,7.927473374178235,12.966666666666667
11,19,4.009718269601203,12.666666666666666
11,20,8.29719015248487,14.333333333333334
11,21,22.873351808816036,25.883333333333333
11,22,3.4548324157729255,7.8
12,0,2.4556650552400363,8.733333333333333
12,1,2.6774951222240175,9.616666666666667
12,2,2.884412243528403,9.95
12,3,2.6482906036014766,9.75
12,4,2.811090260603726,10.75
12,5,8.22946052419004,12.45
12,6,2.8353237973330683,9.733333333333333
